,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1
,-0.06,-0.05,-0.04,-0.03,-0.02,-0.06,-0.05,-0.04,-0.03,-0.02,-0.06,-0.05,-0.04,-0.03,-0.02,-0.06,-0.05,-0.04,-0.03,-0.02
2007,0.023379993683985134,0.025534883306899125,0.029491057655105735,0.04808199213234976,0.047898344198173626,0.02103297010305749,0.022454359311796845,0.02260951552697199,0.04332803480000513,0.0420945801179573,0.020419881990791366,0.021814503023925402,0.01989274676951136,0.04074487650138159,0.04052732247218582,0.022143373441903647,0.023289148558828465,0.021092608783715106,0.03385196690555847,0.03178884448755637
2008,0.08190291674896766,0.08474929928585195,0.10834546323487082,0.10398183450190568,0.08957487379496387,0.10969652589276002,0.10931900559412544,0.1201543751024241,0.10800977705635872,0.0899968221949149,0.0765650230398629,0.07963496801024827,0.08902407516279576,0.08045502829050888,0.07140547002491948,0.09334475104831119,0.08430176087133379,0.09135318675247539,0.059864539215913615,0.05116780067207338
2009,0.31434668650348996,0.3240415850805196,0.2328835939921946,0.23318570636560587,0.22731745296802497,0.15235347435924262,0.1591909902020585,0.1355641765587361,0.15441819749674945,0.15114416166188094,0.1355974477811719,0.11568836221063217,0.10405157837853507,0.07717114346566523,0.05771709605947872,0.09997181776453468,0.07784788701718925,0.07736156691647922,0.05599340182975565,0.03979714747658636
2010,0.13756600811830078,0.08297490183505096,0.07864610274405281,0.07578722321719089,0.04068342296580252,0.10616314487676914,0.07826928272808065,0.07754653486515606,0.06685079271604344,0.03753311577060858,0.10273095647683639,0.08140867965157617,0.07395569965687654,0.055742350143278996,0.03388660087607309,0.06269843610374648,0.04640754588313112,0.046957495574586505,0.02905730439673182,0.019583046399920367
2011,0.1769353180465888,0.11520831060123016,0.11483417246563243,0.07756625932012529,0.07088034908231633,0.1170603540505245,0.0887512773370881,0.08944842709736822,0.06036630700597323,0.06942605732221607,0.05507597707724399,0.04438208007550215,0.045119492560243724,0.03459755275156173,0.04951137129255667,0.055032827368203474,0.04183210525100012,0.03954935397486614,0.029488188624974043,0.03858320896527001
2012,0.07170663872268845,0.0719328329059743,0.06955264717602194,0.06907121878009193,0.04426818338782401,0.04733990513509667,0.04303572546867385,0.040103988419300185,0.041600241214683975,0.04468004321102448,0.05211020552892087,0.041709766214977906,0.027051561754370956,0.032035038070074795,0.022196604867296466,0.04718709547792843,0.03992404943588446,0.027135390065790577,0.027304548582656296,0.02099187721222384
2013,0.06053698996613632,0.03909382830979391,0.03540168123467591,0.035717814176461915,0.03571846286559499,0.03969434296953733,0.031178112369584343,0.02898864827720815,0.03344304392999886,0.033733807413268146,0.028922580323563207,0.028431502959397226,0.026650695837096894,0.03269284040111742,0.02573889417115216,0.028711312558151625,0.02729291985349802,0.022026413491446406,0.031149303514110827,0.02469596074509417
2014,0.03943460448893543,0.032981637976898126,0.03055330151350444,0.02899577939508191,0.026223774901481867,0.023889457609306386,0.02053169155628587,0.021566490240274017,0.02008367746965589,0.018223535602992835,0.019998238371954025,0.015193069925039993,0.018278709222982137,0.015299946185510782,0.011225279538807031,0.023185240901181126,0.0165006981996344,0.012027135426421087,0.010282078970372366,0.008967918272455688
2015,0.049974480279947664,0.048018782033456664,0.031611385044927554,0.029613133210103393,0.02339591666766183,0.036264095661688533,0.033578681064845184,0.02403647357811345,0.0302855881435542,0.022687412090981462,0.04386021768153159,0.0365828788979663,0.02303946217641495,0.023511311411136382,0.021189946410771765,0.04289769443665692,0.033978017068849176,0.021317159508345007,0.02049559576944049,0.019373662317990537
2016,0.056336235319805805,0.04962120483181798,0.0504746777549,0.029390289597777786,0.024581310795006805,0.03188834859649292,0.02601840728043081,0.021407948775158503,0.016596545491760373,0.02098968347787633,0.03665223183830557,0.02549905861422097,0.023525507674987955,0.019577484406779866,0.021959323382865326,0.03247946658989587,0.026107272870845244,0.02409042799440675,0.018163652714103473,0.021475460438998728
2017,0.07692854662511983,0.05292295802916824,0.03007842378595782,0.031800769198205625,0.016413542639335366,0.06766987798153667,0.045846218544281836,0.03130185603992974,0.022727166666463794,0.015391925912134341,0.08027973844110847,0.0543964884377397,0.027119336031874552,0.017256535917683058,0.012189129793720221,0.06877167282443186,0.0522357512435182,0.02193865732902478,0.015872941362200743,0.015586434074223887
2018,0.04102524965168075,0.034470378707583404,0.030618939603259454,0.030550718326670778,0.021803040548396324,0.024440664747090057,0.026981894612197688,0.03885531531773834,0.026763292750786927,0.027594384126842453,0.022054794877946704,0.02733071360030448,0.03335491638212429,0.02845647291061626,0.024460793025250616,0.01640002292441678,0.021459879513839764,0.026198202642602864,0.021627337983999073,0.020871169447661986
