,Cum_ret,Market_cap,Gap,EAR,Intraday,Revision,Rating,Vol,Distance_high,RSI,AUTOR,MA50,MA150,PE,PE_premium,Sector
"('3564296Q LN', '19/Mar/2007', '06/Sep/2007', '06/Sep/2007')",-0.1284306261080047,995.4812,1.7633697963028823,2.5470897057708246,0.7837199094679423,-0.03157894736842108,2.5786686531392458,0.018228086479789227,0.38461538461538464,47.95710903498575,1.803240801334417,1.0857016191094138,0.6052966677233573,14.147548542869565,-0.22935893562122278,Oil & Gas
"('3577044Z NA', '30/Jul/2007', '28/Feb/2008', None)",0.020604552776522844,64939.0009,0.26538194054241815,0.2412563095840216,-0.024125630958396538,0.004244160266294902,0.2370121493177267,0.011876702905032531,0.8193277310924371,55.26507593353739,-0.7648991495679442,-1.188346350748613,6.993450066658462,14.543701850217568,0.3704370995279085,Banks
"('3577044Z NA', '16/Apr/2007', '30/Jul/2007', '30/Jul/2007')",-0.0190556707800702,65958.2057,2.7228236037900646,2.694897207853756,-0.027926395936308523,0.0032292978753576188,2.6916679099783987,0.021282862341835598,1.0,70.71887549630354,0.9583310933563759,10.391565495370152,15.87037032877644,15.270531129653163,0.5220085171317355,Banks
"('AB1 GR', '20/Nov/2007', '12/Mar/2008', None)",0.1767620934828642,669.9812,1.8570923140341733,0.5614465135452167,-1.2956458004889566,-0.036453258439846446,0.5978997719850632,0.02310825979537001,0.01785714285714296,23.908931306479047,-0.2021348272060736,-6.856701642332406,-10.856727560142991,8.584867865293848,-0.25516277088745254,Travel & Leisure
"('AB1 GR', '29/Aug/2007', '20/Nov/2007', '20/Nov/2007')",-0.06642054957132126,823.4353,-1.669953100762021,1.5158035837686064,3.1857566845306273,-0.29941182600827104,1.8152154097768773,0.032599035833211804,0.13296703296703286,37.67017746080615,-0.7900752737963143,-4.2274887180654,-9.02075634253482,8.73331604978538,-0.25889328918083654,Travel & Leisure
"('AB1 GR', '30/May/2007', '29/Aug/2007', '29/Aug/2007')",-0.14173846056652917,1153.9923,-0.5521716622252918,-2.793338997139684,-2.241167334914392,-0.02101149269263836,-2.7723275044470457,0.016714184079009445,0.5249169435215943,43.28870155270626,-1.5168628064191707,-2.989984591739161,0.021376030901364362,11.730751543328807,-0.045675754967881343,Travel & Leisure
"('AGFB BB', '31/Oct/2007', '27/Feb/2008', '27/Feb/2008')",0.11059940934509149,1236.0389,0.892382420812903,1.1154102775784713,0.22302785676556836,-0.09323289070480081,1.2086431682832721,0.04414338345010892,0.053418453088494494,44.09560495942788,-2.265631979262427,-7.514361145147158,-15.922074666317577,9.171728206259758,-0.42021288922496236,Industrial Goods & Services
"('AGFB BB', '31/Jul/2007', '31/Oct/2007', '31/Oct/2007')",-0.15106841563590911,1997.7687,-4.905975349983298,-11.877327363591743,-6.971352013608445,-0.07835995987058451,-11.798967403721159,0.010879093331302221,0.0,39.676927425274094,-2.4455363988741317,-8.835272154062295,-9.743374988855617,11.071841582445918,-0.3269638185630084,Industrial Goods & Services
"('AGFB BB', '03/May/2007', '31/Jul/2007', '31/Jul/2007')",0.026272028664125813,2371.5448,2.278502784016104,5.126408840882772,2.847906056866668,0.05637212056915,5.070036720313622,0.006915801386548478,0.5724451369951956,54.624783196701,1.9644889742722487,4.516891515427174,0.9537565117820558,15.167596951035081,-0.09382776789259739,Industrial Goods & Services
"('AGFB BB', '28/Feb/2007', '03/May/2007', '03/May/2007')",-0.032839592395639716,2170.4791,-0.7998641761332227,-4.083081110848069,-3.2832169347148468,-0.11463844797178141,-3.968442662876288,0.013339486213528057,0.0,34.65365829908164,-2.9993179418900775,-8.332537158854226,-8.332537158854226,13.858876790343459,-0.18411445828534734,Industrial Goods & Services
"('AGS SM', '27/Jul/2007', '13/Nov/2007', '13/Nov/2007')",-0.03426267934633531,4004.0841,-0.4391802367593627,-0.8783604735187254,-0.4391802367593627,0.0018699462379599971,-0.8802304197566854,0.004248077407939747,0.6870588235294113,41.65801535489463,2.852026582469535,-3.401214607377477,-0.897729655909887,24.288698128807606,0.14634168754505428,Utilities
"('AGS SM', '03/May/2007', '27/Jul/2007', '27/Jul/2007')",-0.0007766349459598088,3997.3292,-0.028697257056506335,0.4591561129040843,0.48785336996059064,-0.005788121961179069,0.4649442348652634,0.013021874424867623,0.6709401709401711,30.03010073446795,-0.1231463470681928,1.5045879663889374,0.05619271133092578,24.692579642436648,0.19395102695974242,Utilities
"('AGS SM', '23/Feb/2007', '03/May/2007', '03/May/2007')",-0.029616083899625667,4000.299,-0.6192681774174881,-0.47355801802513026,0.14571015939235782,-0.02000000000000011,-0.4535580180251301,0.010141026142655572,0.06172839506172923,48.987515275834674,-0.8034689623475716,-2.5558159938534692,-2.5558159938534692,22.745474447761573,0.11389437825420079,Utilities
"('AL/ LN', '27/Jul/2007', '20/Feb/2008', '20/Feb/2008')",-0.2880478740596595,6530.3275,-1.9988940095697156,-0.8480156404235153,1.1508783691462003,-0.0010764262648008621,-0.8469392141587144,0.01601273469408616,0.0,55.028791399748485,-1.496340368183325,-6.5534187447236425,-6.959467123891758,10.342757376937733,-0.14635532130958762,Financial Services
