1158,000668 CH
1159,002721 CH
1160,002280 CH
1161,000685 CH
1162,300425 CH
1163,601101 CH
1164,600250 CH
1165,300463 CH
1166,603882 CH
1167,601579 CH
1168,002776 CH
1169,600729 CH
1170,300431 CH
1171,600872 CH
1172,600785 CH
1173,000037 CH
1174,300628 CH
1175,002767 CH
1176,600182 CH
1177,002429 CH
1178,000761 CH
1179,000061 CH
1180,002045 CH
1181,600222 CH
1182,603278 CH
1183,601186 CH
1184,002638 CH
1185,603311 CH
1186,600121 CH
1187,600701 CH
1188,002295 CH
1189,300532 CH
1190,300688 CH
1191,000979 CH
1192,300047 CH
1193,002387 CH
1194,000158 CH
1195,300322 CH
1196,002178 CH
1197,002529 CH
1198,002319 CH
1199,300234 CH
1200,000671 CH
1201,600151 CH
1202,603685 CH
1203,000002 CH
1204,300149 CH
1205,002813 CH
1206,300170 CH
1207,600487 CH
1208,002496 CH
1209,002144 CH
1210,603001 CH
1211,601985 CH
1212,300516 CH
1213,603922 CH
1214,000417 CH
1215,600885 CH
1216,603955 CH
1217,600612 CH
1218,000602 CH
1219,600459 CH
1220,600560 CH
1221,601939 CH
1222,002289 CH
1223,300541 CH
1224,000801 CH
1225,002040 CH
1226,600691 CH
1227,300435 CH
1228,002780 CH
1229,000650 CH
1230,002004 CH
1231,600759 CH
1232,603008 CH
1233,002709 CH
1234,002296 CH
1235,002359 CH
1236,000517 CH
1237,300419 CH
1238,000811 CH
1239,600080 CH
1240,600362 CH
1241,600696 CH
1242,600765 CH
1243,603359 CH
1244,600060 CH
1245,002672 CH
1246,002639 CH
1247,600007 CH
1248,002373 CH
1249,002119 CH
1250,000733 CH
1251,600567 CH
1252,603669 CH
1253,002038 CH
1254,300678 CH
1255,300732 CH
1256,603626 CH
1257,600311 CH
1258,002568 CH
1259,002673 CH
1260,603357 CH
1261,600105 CH
1262,000418 CH
1263,600056 CH
1264,002623 CH
1265,600738 CH
1266,600578 CH
1267,600308 CH
1268,603688 CH
1269,002619 CH
1270,601366 CH
1271,600965 CH
1272,002441 CH
1273,002159 CH
1274,600340 CH
1275,300093 CH
1276,600017 CH
1277,600236 CH
1278,600714 CH
1279,300378 CH
1280,300494 CH
1281,603026 CH
1282,002458 CH
1283,300314 CH
1284,600297 CH
1285,601000 CH
1286,002364 CH
1287,601668 CH
1288,000020 CH
