,,,,,0,1,2,3,4
21,3,50,5,0.6,0.5451789513838257,0.2337668836430951,110.0,0.0008852911486175301,0.4682669269687185
21,3,50,10,0.55,0.5458945834338739,0.5727772518933681,434.0,0.0024567493166811963,0.45618210622356414
21,3,50,10,0.6,0.5647102488486849,0.5530863250146253,201.83333333333334,0.0011970209803190421,0.4435893980822712
21,3,50,15,0.55,0.5365228490681171,0.5489442225153871,387.94444444444446,0.0020382027671082235,0.4967616925664745
21,3,50,15,0.6,0.5359073866476798,0.3460133511660342,195.61111111111111,0.0012254144936708978,0.609008012154852
21,3,100,5,0.55,0.5345848405132441,0.20273245854575506,384.77777777777777,0.0023217263795219626,0.4344113824769232
21,3,100,5,0.6,0.5645116021098134,0.31165029084064233,86.38888888888889,0.0008195070990236384,0.4922776680817282
21,3,100,10,0.55,0.5505777618446125,0.5369001363750622,412.5,0.001944676829105812,0.36914292175695973
21,3,100,10,0.6,0.5903945930373591,0.6425286601564669,164.22222222222223,0.0010442159794259995,0.4468074367545006
21,3,100,15,0.55,0.5490656187919953,0.6354716643561381,369.8888888888889,0.0020426813691177847,0.49888874545443757
21,3,100,15,0.6,0.5513847842503053,0.42522329342184245,162.38888888888889,0.0009891059438065153,0.5121957153230384
21,3,200,5,0.55,0.5649466921305011,0.5946969659241773,380.22222222222223,0.002133601103032134,0.3983001759714096
21,3,200,5,0.6,0.5606486572127496,0.39084147336649794,80.05555555555556,0.0006729948379885954,0.44094126320173127
21,3,200,10,0.55,0.566159200369245,0.6997200221430836,394.6111111111111,0.002271773725839446,0.49366871036607707
21,3,200,10,0.6,0.5985791281139413,0.6465622167945936,140.22222222222223,0.0009423003594496547,0.45937607330742214
21,3,200,15,0.55,0.5456639325596879,0.5560239795668105,360.77777777777777,0.0018746392956829933,0.4239485319752486
21,3,200,15,0.6,0.5508093546818259,0.4246905832695951,139.16666666666666,0.0010044438212721979,0.6482710948637275
21,4,50,5,0.55,0.5612919279490118,0.7185276169171572,353.6470588235294,0.0019447377560992383,0.45331952412480925
21,4,50,5,0.6,0.6295799895153764,0.6226664404104654,68.23529411764706,0.00036948002409185497,0.30643029373054287
21,4,50,10,0.55,0.547588382524878,0.7750080805142554,431.1764705882353,0.002129739696044488,0.4756827810862018
21,4,50,10,0.6,0.5444985586932128,0.4846402261193554,188.64705882352942,0.0010275099265920856,0.47636485443564447
21,4,50,15,0.55,0.5380888236327435,0.6906860270798908,444.3529411764706,0.0025363710134118024,0.5685436910591153
21,4,50,15,0.6,0.5381890593182873,0.5917902288928321,226.58823529411765,0.0015152329697199428,0.7020673483728782
21,4,100,5,0.55,0.5781871385187163,0.8915916991860966,332.6470588235294,0.00221375101851794,0.5132414161054448
21,4,100,5,0.6,0.604810977384152,0.5421111964496661,55.529411764705884,0.000322736923568665,0.3435573817834969
21,4,100,10,0.55,0.5604722145910928,0.8544935412607085,397.52941176470586,0.002367107588898182,0.5173887387215628
21,4,100,10,0.6,0.5422832898372261,0.37567658059386627,146.1764705882353,0.0010369534494057526,0.5973233472647216
21,4,100,15,0.55,0.5422266926824757,0.7476728454168887,398.3529411764706,0.0021387179144190826,0.5665368027003602
21,4,100,15,0.6,0.5397348186707117,0.5533567289889071,166.1764705882353,0.0011074584060350658,0.5467695948842661
21,4,200,5,0.55,0.5721930888458919,0.7303558187354882,335.6470588235294,0.0017829275351980178,0.40629144002220285
21,4,200,5,0.6,0.5512148340513285,0.32882332421606847,52.11764705882353,0.00020454162082272616,0.20491876877011353
21,4,200,10,0.55,0.5584523252392458,0.784121375925225,383.5882352941176,0.0020282591113234493,0.4615240561249309
21,4,200,10,0.6,0.5749740515117695,0.7758925528478915,130.94117647058823,0.0010873484810552084,0.5847224835708792
21,4,200,15,0.55,0.5547205896884994,0.8389655676077676,370.8235294117647,0.0021374342084248678,0.5205552993165579
21,4,200,15,0.6,0.5674423725990597,0.691103349106866,138.2941176470588,0.0011236021406488012,0.59613187188234
41,1,50,5,0.55,0.537571521504504,0.4055110947159015,250.05,0.002556410274353799,0.346043362699051
41,1,50,5,0.6,0.5316603512584078,0.20880844295184192,152.25,0.0014182317859831237,0.30050083882778633
41,1,50,10,0.55,0.5336081366931734,0.4432352473226768,260.8,0.0029942874085131825,0.4325919990752339
41,1,50,10,0.6,0.5619789553852816,0.5095360524277659,171.125,0.0020689873997088567,0.4325007103229329
41,1,50,15,0.55,0.5394783379081491,0.5167302933153214,250.375,0.002666483482027316,0.3909419037993649
41,1,50,15,0.6,0.5518011495340547,0.5545014175262091,153.675,0.00209951704926087,0.4439521983004912
41,1,100,5,0.55,0.5519794793285362,0.5013872622543247,242.05,0.002633876684730868,0.398543702995574
41,1,100,5,0.6,0.5545334025643469,0.3136528128047132,138.825,0.0015058805544406906,0.31402213894744035
41,1,100,10,0.55,0.5438895016029025,0.5676309559723335,246.325,0.0033421056337934784,0.4896981368489159
41,1,100,10,0.6,0.5636071066016223,0.5038964855097378,150.9,0.002121832225773463,0.4148005149934778
41,1,100,15,0.55,0.5461125898294743,0.5595233458406687,231.575,0.00281016845362399,0.45424465886292437
41,1,100,15,0.6,0.5717369806933134,0.6358411940846169,138.1,0.002263144261966276,0.5174462394998954
41,1,200,5,0.55,0.5519022053797924,0.4616190504370505,239.125,0.0026156492401934917,0.4203303734712235
41,1,200,5,0.6,0.5607941456390468,0.34327794464000105,133.825,0.0015209799419208974,0.31857603795189493
41,1,200,10,0.55,0.5441509954042953,0.5310853362417901,240.8,0.0030602296891529554,0.47039920898502907
41,1,200,10,0.6,0.564353594477146,0.6092576988459396,140.45,0.0016987292269886978,0.39082405570607764
41,1,200,15,0.55,0.5509383279123394,0.5744094580550226,229.45,0.00267274047513877,0.45423210122733493
41,1,200,15,0.6,0.5548610170344147,0.3852166282953228,132.3,0.0018471639471746063,0.44357981982853095
41,2,50,5,0.55,0.5366284994482065,0.39015307437648744,235.15384615384616,0.00283919929689889,0.3848043540427891
41,2,50,5,0.6,0.544906785969362,0.2806068392807242,121.58974358974359,0.0013656465879276624,0.29961591552858013
41,2,50,10,0.55,0.5407608264331412,0.5277730568153227,234.6153846153846,0.0029701182570074556,0.40891972666837284
41,2,50,10,0.6,0.5452517903188216,0.47171424039916254,136.25641025641025,0.0018570023934238195,0.40841107652052866
41,2,50,15,0.55,0.5385288903954868,0.5143494671801908,242.30769230769232,0.00291710444148981,0.5295844659219695
41,2,50,15,0.6,0.5516426248576696,0.5657415903637749,142.0,0.001920782418769807,0.5084128307031823
41,2,100,5,0.55,0.5285306923758681,0.21950216689959462,231.12820512820514,0.0028213592450209227,0.3852436740433629
41,2,100,5,0.6,0.5626469122987152,0.4531467760572126,113.33333333333333,0.001248448615870815,0.2853387910698299
41,2,100,10,0.55,0.5384605742049822,0.4821092490091001,230.84615384615384,0.0025696010036213753,0.38317139516431586
41,2,100,10,0.6,0.5623026705436458,0.47030756776892774,128.25641025641025,0.001518766967304665,0.35303457093589985
41,2,100,15,0.55,0.5423818798087973,0.5542232963106305,229.84615384615384,0.002663430146753196,0.5008341052146403
41,2,100,15,0.6,0.5445220456429221,0.48371795385529504,129.84615384615384,0.0017344081319050357,0.47196552491502713
41,2,200,5,0.55,0.5288324666955496,0.19046273939729483,224.15384615384616,0.002843705616845067,0.40001492460496363
41,2,200,5,0.6,0.5684116194834796,0.4335886709028323,102.6923076923077,0.001017370030047872,0.2535690126947879
41,2,200,10,0.55,0.553272704693448,0.5249180662819006,220.43589743589743,0.0026826172748702043,0.40599046686487533
41,2,200,10,0.6,0.5600476208447696,0.42371407287659774,113.6923076923077,0.0014057745811807713,0.3710768080177766
41,2,200,15,0.55,0.5517418140444279,0.6177486752625772,222.69230769230768,0.00276002566921805,0.4858482777756499
41,2,200,15,0.6,0.5584299368085849,0.490543600158688,116.17948717948718,0.0014353373506296426,0.41253687888265556
41,3,50,5,0.55,0.540129123052185,0.42085090791135465,194.3684210526316,0.0017848923311601405,0.3664443874993826
41,3,50,5,0.6,0.5221012565520514,0.11562911523146709,76.89473684210526,0.0007326567952924996,0.24971373717040243
41,3,50,10,0.55,0.5312157902342097,0.41035614205853904,223.31578947368422,0.0025624079422614495,0.3909593720188758
41,3,50,10,0.6,0.5453717834397104,0.4628782529675698,122.26315789473684,0.0017660191921372837,0.43422349805038124
41,3,50,15,0.55,0.5405424217852473,0.5591067087293774,213.47368421052633,0.002084568069980611,0.46183023887520797
41,3,50,15,0.6,0.5407384500271226,0.42409737110649753,119.57894736842105,0.001495953132391943,0.4744155457722975
41,3,100,5,0.55,0.5330269709105904,0.3394698739158115,193.94736842105263,0.00203964844220192,0.41724426599941294
41,3,100,5,0.6,0.5506109788476937,0.28257964025375043,74.3157894736842,0.0008338448294660322,0.2657169975470909
41,3,100,10,0.55,0.5423277361751405,0.41570375346945526,210.23684210526315,0.0026952033945227124,0.438934862869187
41,3,100,10,0.6,0.5352938606784473,0.24370803773240943,107.21052631578948,0.0015076730277199229,0.3917175972873052
41,3,100,15,0.55,0.548439308258884,0.5653562729244387,206.73684210526315,0.002449082425515254,0.4808505847479103
41,3,100,15,0.6,0.5642512432200752,0.48760725663556087,104.89473684210526,0.0012587725516478242,0.3553405922303438
41,3,200,5,0.55,0.5553948543577977,0.41477895601849196,184.21052631578948,0.0020256261618632667,0.3848471407743827
41,3,200,5,0.6,0.5901338825850588,0.46697949505892994,66.26315789473684,0.0007089089324874874,0.23544263788994882
41,3,200,10,0.55,0.5538131638745605,0.5675665037517573,201.8684210526316,0.0025807643025073635,0.4168319975757012
41,3,200,10,0.6,0.5565288540770399,0.3238058636691534,94.21052631578948,0.0014595411558136371,0.41183185790615584
41,3,200,15,0.55,0.5517813450554977,0.5367470058625695,200.94736842105263,0.002224231092821402,0.42016065838479905
41,3,200,15,0.6,0.579033838475856,0.5319631227252305,93.6842105263158,0.0010859393376134049,0.31961963058846576
41,4,50,5,0.55,0.5572196616224676,0.46425934972997507,181.13513513513513,0.0024478745239760943,0.44181703556660556
41,4,50,5,0.6,0.5381660743642693,0.18007788737874053,62.189189189189186,0.0009001137939599849,0.3447280119474676
41,4,50,10,0.55,0.549869672645657,0.6410333679286683,213.51351351351352,0.00331982276184936,0.5602434370623909
41,4,50,10,0.6,0.5545371734274017,0.5140169361648421,106.83783783783784,0.002055700216358404,0.5551062619097459
41,4,50,15,0.55,0.5391089905317299,0.532218560790967,217.02702702702703,0.002467842305393529,0.5221004413144805
41,4,50,15,0.6,0.5403414321140176,0.4471262433421506,115.89189189189189,0.0013362984654058478,0.497280479131767
41,4,100,5,0.55,0.5486041167659227,0.37039911596423136,182.2972972972973,0.002980002153000576,0.5149886590967517
41,4,100,5,0.6,0.5700224703409947,0.40074153966415693,55.432432432432435,0.0009070668073270261,0.36612357227996895
41,4,100,10,0.55,0.5522595596609993,0.6141578860475342,209.40540540540542,0.0034304396238763754,0.6195173405856098
41,4,100,10,0.6,0.5675387689154007,0.5824474608913391,95.91891891891892,0.0020066157687929726,0.6772148312824606
41,4,100,15,0.55,0.545227355657865,0.47878278776074296,201.2972972972973,0.0026305981069064776,0.5230653004161107
41,4,100,15,0.6,0.5544344291952423,0.4764025614544004,95.8108108108108,0.0016964152042193016,0.6662525519708852
41,4,200,5,0.55,0.5649935722291436,0.47427400129502295,171.45945945945945,0.0028065359512127698,0.5086410447882409
41,4,200,5,0.6,0.5826081959534659,0.4263761987742928,46.108108108108105,0.0007991518421957866,0.3413380588813712
41,4,200,10,0.55,0.5568247040670892,0.6162948362395838,194.86486486486487,0.0032797180442961506,0.6426475996345576
41,4,200,10,0.6,0.5709394810210182,0.4170585918382066,80.8108108108108,0.0014372910942139024,0.6031806444027159
41,4,200,15,0.55,0.5456698573119381,0.4517950425987219,191.0810810810811,0.002452144324352035,0.5131620276437768
41,4,200,15,0.6,0.5702805531542714,0.4163686540217591,81.32432432432432,0.001531049388466681,0.6001046927756464
