2007-01-05,0.0
2007-01-08,0.0
2007-01-09,0.0
2007-01-10,0.0
2007-01-11,0.0
2007-01-12,0.0
2007-01-15,0.0
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,0.0
2007-01-19,0.0
2007-01-22,0.0
2007-01-23,0.0
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,0.0
2007-02-02,0.0
2007-02-05,0.0
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.00033802092110219784
2007-02-15,0.0006948449237769281
2007-02-16,0.000982661676364072
2007-02-19,0.0013233870983076993
2007-02-20,0.0021994882375136124
2007-02-21,0.0032709325979977995
2007-02-22,0.00371237124796005
2007-02-23,0.004281298043590135
2007-02-26,0.003998737202538894
2007-02-27,0.001768518997615431
2007-02-28,0.002519062988249506
2007-03-01,0.003588333219475103
2007-03-02,0.004775458646003058
2007-03-05,0.003872781346568162
2007-03-06,0.005913505393700596
2007-03-07,0.007700635563326543
2007-03-08,0.008038832551847497
2007-03-09,0.00988477324843912
2007-03-12,0.01095597464251643
2007-03-13,0.008123474255883213
2007-03-14,0.00840754636335032
2007-03-15,0.010512730733141455
2007-03-16,0.012281687439554309
2007-03-19,0.012914178108100707
2007-03-20,0.012093642245547771
2007-03-21,0.01333656925360418
2007-03-22,0.013643159353707315
2007-03-23,0.015347540826066904
2007-03-26,0.014621687302805381
2007-03-27,0.015257129524110692
2007-03-28,0.015230544563510006
2007-03-29,0.015343710244464808
2007-03-30,0.01774816694029051
2007-04-02,0.019749558450982915
2007-04-03,0.020316242783375044
2007-04-04,0.019781684365253783
2007-04-05,0.018922466127388043
2007-04-06,0.018922466127388043
2007-04-09,0.01907815571017237
2007-04-10,0.018583143571462676
2007-04-11,0.019145789589586945
2007-04-12,0.019880153301041266
2007-04-13,0.019226810681515723
2007-04-16,0.018916315257431305
