,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4
,0.02,0.03,0.04,0.05,0.02,0.03,0.04,0.05,0.02,0.03,0.04,0.05,0.02,0.03,0.04,0.05
2007,0.023606252049692134,0.04336309580603326,0.023572779193022142,0.04645062947259371,0.041906508234682005,0.036350821911137365,0.0538867163788056,0.034526315394284635,0.03685755935824908,0.041259483831243116,0.060304013050757166,0.03402494045689741,0.02981094339765089,0.017762530105403074,0.031208018261244308,0.03127949187750312
2008,0.03205766255239206,0.045798573236843,0.04031230148114884,0.020071060647229744,0.03274142394040047,0.02526879052984854,0.06213567282241006,0.02787590280690644,0.02605052709634359,0.019561799646786615,0.05903968915611968,0.03198058666816861,0.02159280364136773,0.022448438590375708,0.02890194104231658,0.009654620660463187
2009,0.051774456215889164,0.17278534908502519,0.038287797030501114,0.07634850128577264,0.08937133587278367,0.17178118032871914,0.2444340865395913,0.06292328037549866,0.07124861841182673,0.03250314460801218,0.13490281740766186,0.09843183992319593,0.08108329739662712,0.09631282594050394,0.19542639902134074,0.13516649572660022
2010,0.02503496388656845,0.02849523028088541,0.06444276339119237,0.028935079507836137,0.029795937384181514,0.0488221392242415,0.03272205590856092,0.03295921377661959,0.019744401424322766,0.06952906767869205,0.03207757193507066,0.042976859410458035,0.03003805243317692,0.032911903374825746,0.07681861503491172,0.019743287813978494
2011,0.01944908430121528,0.033498147602130546,0.034802399385618465,0.020474001114570095,0.024091862870604053,0.05822357192765504,0.047586331740695376,0.02662897379024043,0.013630886542825293,0.02873185613252549,0.0667333998121371,0.04143966642258479,0.02471431180021222,0.01422059654835206,0.035711238679160706,0.008771120369921337
2012,0.0234859836573581,0.0359229136283582,0.04856959579034659,0.05621290275153401,0.04156111194371381,0.01435577620174644,0.04913255016059781,0.04188101958318491,0.12488974724165847,0.05063032012678492,0.05041370187875449,0.02621800211531966,0.020422419120284974,0.02339941136671586,0.0652227335668204,0.01685516847351798
2013,0.009115213963113544,0.028601093387625842,0.033071016715142454,0.017466834681022503,0.019946333994130594,0.026415409811756052,0.03351596124780076,0.008720378393160977,0.013261415012757793,0.02812801071248816,0.019966013307272434,0.021939284450146812,0.01876233088272916,0.022287427485370936,0.010602567304959343,0.012313731186305965
2014,0.012962887801051037,0.021263427583769867,0.02023224654644673,0.02023892965691909,0.017762980670301798,0.01739202140814511,0.018029985561601847,0.02998880464290543,0.020131947442413423,0.010609007018819061,0.026446324293031398,0.029617262640481368,0.02407614803599012,0.016771073413826998,0.03726917840895949,0.007783418220623228
2015,0.013232981378771491,0.0130951899377999,0.014975047108439665,0.03865791990049716,0.016773732206917025,0.03325845173871522,0.0174136262678668,0.015580823902925367,0.018102726158386262,0.02234752475452484,0.05131467180586968,0.015160079505138424,0.009145109599264845,0.01433573393909593,0.017372102285718283,0.006481821920820918
2016,0.0837501956654011,0.022074820761892155,0.017760223491340543,0.014065939386204374,0.023562459598759355,0.03433844943617703,0.08735779712777614,0.04747738633750476,0.020865012579690756,0.07465779479993317,0.03950435544718789,0.02071766098508765,0.03441456720003122,0.019088851273345808,0.043963442700436284,0.012951627310358482
2017,0.03010074150955999,0.017963042295580323,0.014631093638779014,0.030726935222893714,0.02004145016210135,0.03182601935631646,0.034529600674508165,0.031015543750328445,0.019831216277759967,0.04852926767561194,0.029744614154128213,0.03798909185510213,0.019823314153459948,0.010905345575559,0.015222287912610377,0.015652703410588886
2018,0.022158241826146008,0.018950866719236514,0.05079013494435658,0.03148183675479144,0.02245637591924532,0.019672818664705827,0.014453623027895879,0.023473605613264725,0.009916982607190983,0.02311466849737187,0.03955993684875625,0.016795175573799392,0.01707932582824534,0.019882643727855864,0.04020448213002448,0.008514275898313106
