,,,,,0,1,2,3,4
21,1,50,5,0.55,0.5641726177814427,0.7268900083440106,641.3,0.0023627205776352946,0.4797525855043639
21,1,50,5,0.6,0.6059133589511086,0.806204840644976,282.4,0.0012839039383671217,0.5324134319631597
21,1,50,10,0.55,0.5480337397890869,0.8028483540553945,588.8,0.0020829756316244684,0.5090843373978002
21,1,50,10,0.6,0.5521534681013465,0.7514189260110695,310.45,0.001390769667760003,0.6340154695557312
21,1,50,15,0.55,0.5514751491946553,0.7807874288574903,576.15,0.001981323919601216,0.45343601152841856
21,1,50,15,0.6,0.5720729182188087,1.01266807567439,307.95,0.001468311691724273,0.5666983684409137
21,1,100,5,0.55,0.554885538697816,0.6234333951596047,610.5,0.0021229903151162507,0.4063032642564253
21,1,100,5,0.6,0.5755888580558545,0.6611387767881269,244.75,0.001243246370183947,0.5786135636433412
21,1,100,10,0.55,0.5485694819200487,0.7477517970545653,548.25,0.0019317403812755443,0.4696975005356651
21,1,100,10,0.6,0.5785482387498163,0.7998849245269072,262.4,0.0011983792595664665,0.5654390506884693
21,1,100,15,0.55,0.5520169087077395,0.7778833727244256,531.75,0.0018266262025224984,0.43429321363013484
21,1,100,15,0.6,0.5709458459203653,0.8442947876205696,260.25,0.001124807977182333,0.5610558606712928
21,1,200,5,0.55,0.5564863263257099,0.703609602840514,569.65,0.002293746775644908,0.44749204062553566
21,1,200,5,0.6,0.5920017177696273,0.7706095570514981,228.45,0.001254888241285922,0.5430653685142691
21,1,200,10,0.55,0.5600134520455337,0.8914925649413882,545.45,0.002075284377990762,0.504684265282238
21,1,200,10,0.6,0.5962461092867017,0.8852454824366875,252.9,0.0011575270261496339,0.4766319997225186
21,1,200,15,0.55,0.5552775979580281,0.7480225119491369,499.3,0.0018023701656161653,0.45173094163913696
21,1,200,15,0.6,0.5715311957846657,0.7011369948182575,229.65,0.0012276386464910626,0.5970200144597837
21,2,50,5,0.55,0.5874063517236535,0.7147694386810584,596.8947368421053,0.002458472087021431,0.6369988724232445
21,2,50,5,0.6,0.5801514184006504,0.6381511212548117,193.68421052631578,0.0008762377888337898,0.687894213568487
21,2,50,10,0.55,0.5517921757621761,0.9022305932098574,606.3157894736842,0.002192648873653108,0.5115513087698816
21,2,50,10,0.6,0.5699317447308704,1.0759078953229253,279.89473684210526,0.0012892476066492444,0.5841521919214742
21,2,50,15,0.55,0.5462162450578123,0.7973986172939667,587.7894736842105,0.001984066956781436,0.5330720136584937
21,2,50,15,0.6,0.5668698038553164,0.9863008892819775,297.05263157894734,0.0014078119040630676,0.6890808458156695
