,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4
,0.02,0.03,0.04,0.05,0.02,0.03,0.04,0.05,0.02,0.03,0.04,0.05,0.02,0.03,0.04,0.05
2007,1.394721007669352,-0.5894842828533912,2.5787260057283814,1.5961465452266237,0.3392868855685321,0.8707490084641476,-0.16336227020208519,0.5321616963474164,-0.2940911139131083,0.5408523699906981,-0.5578333838382947,1.4647562231087434,1.0218621684375735,0.905305603879252,0.307997033992343,1.4947345047299718
2008,0.6199311509322256,0.10110386966513314,-0.24687120002552837,1.8251763924190805,-0.5091438886553745,0.15971557360476493,-1.3442495999663198,1.2327552479046995,0.9242698978951718,1.3912304898837324,-0.37436047636981834,1.224882818932987,0.7630708779755008,1.185607528505408,-0.019204703236142,3.131691564355307
2009,0.005926276097390422,-0.40482821644142386,1.0767281032103944,0.6843622576948551,-0.7010943488421386,-0.6398684272132281,-1.5924442575059068,0.24343783659198034,0.37508617979661324,1.2532182839360733,-0.4277996538072747,-0.4320201074847632,-0.3383107669435819,1.3025369983644421,-1.6294269613334003,0.7004315194679749
2010,0.40335881959327147,0.969991471917587,-0.6849446229909588,-0.988836818325935,-0.9219886530243568,-0.5322207854326878,0.7903488876796478,0.39846973795875684,-0.6928452117302583,-0.7397306783322154,-0.46112765432589536,-0.5383170696095261,-0.334928201751438,-0.914632093808732,-1.1193698633059275,1.453401587861137
2011,1.1576915554623803,0.1488386521235635,-0.657715513161779,0.49909210423174194,0.3562505352629624,0.07083302418305779,0.2337995414363643,0.3385072700512264,1.1752733471850556,-0.4526921470011307,-0.7260233991868538,-1.3796453277979353,-0.010103614588677506,1.237298410757332,-0.16072980010104504,1.8758136048528506
2012,-0.13913550257434362,-0.2199218538939804,-0.9821316087561796,-1.3400059603419396,-0.3846717648822466,2.035459904533736,-1.58368339775052,-1.301016838486852,-2.545322034472072,-1.0564874199726504,0.0960110968305275,-0.8805466429918645,0.07332538327530888,0.4045034399956994,-0.7121002733854538,0.9110406059038707
2013,1.7365080996569173,-0.21959882097938807,-0.5802233557465443,0.5308122006001564,0.17083002304069753,0.12983533799729874,1.9743239656402007,2.3918358854118775,1.3657196119181307,-0.08683916669498165,0.9028194362718136,0.7396080905470019,0.30364336844757933,-0.9127604693023746,2.340465470658033,2.3327768648815304
2014,0.7713340308495437,2.331107179555866,1.4160043179669357,0.709029085454321,2.688148937362955,0.36885148145394736,2.3032397373450078,0.656533288979816,1.8475853712309414,1.5762372019312807,1.153885064891924,1.0241592546094065,1.067400718363862,1.6368117555683472,0.10160828887666587,1.620623912570433
2015,1.8471251036430347,2.4893521498385924,1.8093468332812181,0.207991485285691,1.536035002016095,0.3773467451517763,0.9924067939497273,1.1335000951110865,2.6606781844241216,1.0922106285023492,0.10406448890774288,1.924991809606898,2.593727490817044,0.2527482231124823,1.3038097904887087,1.5969611146845857
2016,-0.8831549784169189,1.9912603503938175,1.9777370797261238,2.2020336247124654,0.19169628304106617,1.7899527150856587,-0.46179810640498903,0.8250852356150553,1.0622206712763222,-0.8450445812662092,-1.3861242286226143,0.9663454587232576,-0.8588124161998766,0.6420032361681549,0.7644483218650551,0.339522936185698
2017,-1.1067297941582714,1.7010685053562071,0.6274417078111154,-0.14928648819181542,-0.45095923160890267,0.1126018037286958,1.0814503254640007,-0.2432816255285589,0.852971716028558,-0.3591127828286957,0.430434729831994,-0.11873928601451032,1.3335912342450993,1.2785554635985692,0.9397626318050297,1.553101145519694
2018,0.19720698732874745,2.007290765032799,0.07537622239251078,0.3118786318885503,0.312073009945433,0.2948828658168335,1.320306185583268,0.21245335906418297,0.3876628007067642,0.41206677874049413,0.7470690418768424,1.7089321098979955,1.079042264582841,0.7281389875406411,0.26586291928539757,3.461375293793377
